y_delay_weeks	subset	context	horizon_weeks	pathogen	n_series	mean_rmse_naive_persistence	mean_rmse_ridge_ar	mean_rmse_ridge_fusion	mean_rmse_ridge_ww_only	frac_fusion_better_than_ar	mean_delta_rmse_fusion_minus_ar
4	geo_matched_state	early_warning	4	COVID-19	50	0.1733036466631773	0.3122318309771906	0.3939992600734324	0.5394174006178184	0.1	0.0817674290962418
4	geo_matched_state	early_warning	4	Influenza	49	0.166186367919981	0.4609578224103731	0.495156056148905	0.5785132659925797	0.3265306122448979	0.034198233738531925
4	geo_matched_state	early_warning	4	RSV	49	0.1642149354896684	0.3655791778304061	0.6465324536484612	1.5047180656053636	0.0816326530612244	0.2809532758180551
4	geo_matched_state	with_current_y	1	COVID-19	50	0.1628308155859171	0.2250999677430324	0.2795426063585108	0.522923231355121	0.12	0.054442638615478406
4	geo_matched_state	with_current_y	1	Influenza	49	0.153107542479553	0.3753522832918413	0.4167989794769485	0.5652745423304362	0.2448979591836734	0.04144669618510721
4	geo_matched_state	with_current_y	1	RSV	49	0.1531462486419346	0.2539282829773141	0.4075842301788123	1.488027571709798	0.1224489795918367	0.15365594720149817
4	geo_matched_state	with_current_y	2	COVID-19	50	0.1675796451073459	0.2500891797961924	0.3116294268117133	0.5267155320741221	0.12	0.06154024701552091
4	geo_matched_state	with_current_y	2	Influenza	49	0.1582178006739827	0.40790022335893	0.4475246475752283	0.5688168624803547	0.2448979591836734	0.039624424216298304
4	geo_matched_state	with_current_y	2	RSV	49	0.1583815314523689	0.2851102696029394	0.4803224232244988	1.4924819256361217	0.1020408163265306	0.19521215362155941
4	geo_matched_state	with_current_y	3	COVID-19	50	0.1669157658671981	0.2723956406504146	0.343350467176309	0.5334604695655706	0.12	0.07095482652589441
4	geo_matched_state	with_current_y	3	Influenza	49	0.1609216299234782	0.4321275627623673	0.4684808394233338	0.5725471998794264	0.2448979591836734	0.036353276660966494
4	geo_matched_state	with_current_y	3	RSV	49	0.1606064354701583	0.3152019584994499	0.5465969133017475	1.497628394706207	0.1020408163265306	0.23139495480229766
4	geo_matched_state	with_current_y	4	COVID-19	50	0.1687208567999048	0.2934620192454905	0.3746327751525005	0.5394174006178184	0.1	0.08117075590701
4	geo_matched_state	with_current_y	4	Influenza	49	0.1642068841693627	0.4531332956080893	0.4892865525358991	0.5785132659925797	0.2857142857142857	0.036153256927809796
4	geo_matched_state	with_current_y	4	RSV	49	0.1621188902747728	0.3441783364361204	0.6091111261354593	1.5047180656053636	0.1020408163265306	0.26493278969933887
